"No.","Time","Source","Destination","Protocol","Length","Info"
"225","66.011621574","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"226","66.291451393","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"227","66.760277246","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"228","66.991273581","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=43/11008, ttl=64 (reply in 229)"
"229","66.991352458","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=43/11008, ttl=64 (request in 228)"
"230","67.814283142","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.4 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"231","68.011822295","02:42:b9:e4:f0:e7","02:42:ac:11:00:04","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7"
"232","68.015225699","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=44/11264, ttl=64 (reply in 233)"
"233","68.015286833","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=44/11264, ttl=64 (request in 232)"
"234","68.291653647","02:42:b9:e4:f0:e7","02:42:ac:11:00:02","ARP","42","172.17.0.3 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.2 detected!)"
"235","68.760723730","02:42:b9:e4:f0:e7","02:42:ac:11:00:03","ARP","42","172.17.0.2 is at 02:42:b9:e4:f0:e7 (duplicate use of 172.17.0.3 detected!)"
"236","69.043232197","172.17.0.3","172.17.0.4","ICMP","98","Echo (ping) request  id=0x0001, seq=45/11520, ttl=64 (reply in 237)"
"237","69.043309711","172.17.0.4","172.17.0.3","ICMP","98","Echo (ping) reply    id=0x0001, seq=45/11520, ttl=64 (request in 236)"
